call_id,start_time,end_time,duration,transcript
TMG01_Mix_Fixed_681d0,6 min 35 sec,6 min 37 sec,2.37,ก็คือเจ็บมาเยอะพูดง่ายๆครับเจ็บมาเยอะ
TMG01_Mix_Fixed_681d0,6 min 37 sec,6 min 40 sec,2.94,ตอนเด็กๆคุณพ่อก็นั่งปวดหัวกับตลาดหุ้น
TMG01_Mix_Fixed_681d0,6 min 41 sec,6 min 42 sec,1.02,ตลอดเวลาเหมือนกัน
TMG01_Mix_Fixed_681d0,6 min 42 sec,6 min 43 sec,0.99,ตอนนี้แกก็
TMG01_Mix_Fixed_681d0,6 min 43 sec,6 min 50 sec,6.51,เข้ามาเป็นนักลงทุนเต็มตัวนั้นผมก็มีอะไรก็จะคุยกันว่าตอนนี้คืออะไรอยู่ทำอะไรอยู่นะครับแต่ว่าส่วนใหญ่
TMG01_Mix_Fixed_681d0,6 min 50 sec,6 min 53 sec,2.79,วิธีการลงทุนของผมนี้ก็จะเป็นลักษณะแบบคล้ายๆกัน
TMG01_Mix_Fixed_681d0,6 min 54 sec,6 min 59 sec,5.73,ลอตเตอรี่เลขอะไรอย่างนี้จะเป็นแบบ Concept คือเป็นสไตล์ vi มากกว่าคือคุณพ่อซื้อ
TMG01_Mix_Fixed_681d0,6 min 59 sec,7 min 1 sec,1.77,ไว้เพื่อที่จะเหมือน
TMG01_Mix_Fixed_681d0,7 min 2 sec,7 min 6 sec,3.99,เอาปันผลเอาระยะยาวเป็นกันพอมากกว่าที่จะ
TMG01_Mix_Fixed_681d0,7 min 6 sec,7 min 12 sec,5.91,รถไฟเหาะรถไฟเหาะเนี่ยเขาจะใช้เงินของตัวเองคุณพ่อเขาจะรถไฟของเขาจะไม่เอาผมไป
TMG01_Mix_Fixed_681d0,7 min 13 sec,7 min 16 sec,3.24,บวชด้วยคือผมก็อยู่อีกกระบวนหนึ่งจะเป็นสไตล์หวานเย็น
TMG01_Mix_Fixed_681d0,7 min 16 sec,7 min 18 sec,1.89,จะมี
TMG01_Mix_Fixed_681d0,7 min 18 sec,7 min 20 sec,1.29,ความรู้อยู่บ้าง
TMG01_Mix_Fixed_681d0,7 min 20 sec,7 min 26 sec,6.09,ครับผมนะครับผมเอารหัสวันนี้เราจะมาพูดคุยกันในแง่มุมเรียกว่า
TMG01_Mix_Fixed_681d0,7 min 27 sec,7 min 30 sec,2.97,แนวโน้มทิศทางโดยเฉพาะคำฮิต
TMG01_Mix_Fixed_681d0,7 min 30 sec,7 min 44 sec,13.95,สเปนครับและอมครับช่วงนี้ครับ New Normal ด้วยนะ
TMG01_Mix_Fixed_681d0,7 min 44 sec,7 min 49 sec,4.89,มีคนอยากจะรู้ว่ามันกำลังจะเกิดอะไรนะมันหลายคนเริ่มตั้งตัวเป็นนักพยากรณ์
TMG01_Mix_Fixed_681d0,7 min 50 sec,7 min 54 sec,4.44,ถ้าเกิดเราลงทุนในหุ้นถ้าเรารู้นะว่าอะไรมันจะโตอะไรมันจะมานะอย่างเช่น
TMG01_Mix_Fixed_681d0,7 min 54 sec,8 min 2 sec,7.71,ในช่วงวิกฤตเราจะเห็นหุ้นตัวนึงซึ่งเจ้าของเองเขายังตกใจเลยอย่างคุณ Zoom นะครับสายๆ
TMG01_Mix_Fixed_681d0,8 min 2 sec,8 min 15 sec,13.05,ทำมาตั้งนานเป็น admitting มาตั้งนานไม่เห็นมีใครมันจะมาสนใจอะไรขนาดนี้จะชวนเล่นไปเลยได้ใช่ไหมครับวันนี้เราจะมาเจาะลึกกันนะครับ
TMG01_Mix_Fixed_681d0,8 min 16 sec,8 min 17 sec,1.20,
TMG01_Mix_Fixed_681d0,8 min 17 sec,8 min 28 sec,10.32,คือจริงๆต้องถามคำถามแรกเลยครับต้องถามพี่เช่นกันว่าในถามในฐานะที่เป็นสื่อมวลชนครับอยากจะออกตัวไปก็คือมองว่า
TMG01_Mix_Fixed_681d0,8 min 28 sec,8 min 30 sec,2.10,เหตุการณ์ที่เกิดขึ้นนะครับเรื่องของตัว
TMG01_Mix_Fixed_681d0,8 min 31 sec,8 min 35 sec,3.96,covid อะไรพวกนี้จากที่พี่เคนไปคุยกับผู้บริหารอะไร
TMG01_Mix_Fixed_681d0,8 min 35 sec,8 min 36 sec,1.11,ปัญหาที่เข้ามาเนี่ย
TMG01_Mix_Fixed_681d0,8 min 37 sec,8 min 40 sec,3.30,ร่วมส่วนใหญ่ที่เขามีการแก้ไขในธุรกิจ
TMG01_Mix_Fixed_681d0,8 min 41 sec,8 min 43 sec,2.43,ในหลายภาคส่วนรวมส่วนใหญ่
TMG01_Mix_Fixed_681d0,8 min 43 sec,8 min 50 sec,6.45,สัมภาษณ์เรื่องอะไรบ้างครับผมว่าจุดร่วมสำคัญที่สุดก็คือคำว่า The Great lock Down
TMG01_Mix_Fixed_681d0,8 min 50 sec,8 min 52 sec,1.20,นี่คือคำ
TMG01_Mix_Fixed_681d0,8 min 52 sec,8 min 54 sec,1.98,แห่งยุคครับในรอบ 100 ปี
TMG01_Mix_Fixed_681d0,8 min 54 sec,8 min 57 sec,2.34,ก่อนหน้านี้ก็มีเดอะเกรซนะครับ depressions
TMG01_Mix_Fixed_681d0,8 min 57 sec,9 min 8 sec,11.22,ข่าวคราวนี้คือ The Face lock Down คือขับวิกฤตที่เกิดขึ้นเนี่ยมันไม่ได้เกิดจากการเงินมันไม่ได้เกิดจากตัว Business ไม่มีใครผิดนะครับทุกคนทำธุรกิจตามปกติอาจจะมีช่องโหว่อยู่บ้าง
TMG01_Mix_Fixed_681d0,9 min 8 sec,9 min 10 sec,1.11,มันไม่ใช่ปัญหาใหญ่
TMG01_Mix_Fixed_681d0,9 min 10 sec,9 min 12 sec,1.92,ที่ทำให้เกิดปัญหาวิกฤตในตอนนี้
TMG01_Mix_Fixed_681d0,9 min 12 sec,9 min 14 sec,1.35,ปัญหาใหญ่ก็คือโครง
TMG01_Mix_Fixed_681d0,9 min 15 sec,9 min 16 sec,0.99,ทำไมเราต้อง
TMG01_Mix_Fixed_681d0,9 min 17 sec,9 min 24 sec,7.38,เครื่องบินจอดสนิทนะครับกลับมาบ้านแล้วนะครับโรงแรมปิดร้านอาหารปิดห้างปิดทุกอย่างปิดหมด
TMG01_Mix_Fixed_681d0,9 min 25 sec,9 min 30 sec,4.80,ก็เริ่มกลับมาริโอเพนนิ่งบ้านแต่ว่าก่อนหน้านี้ก็คือปิดทุกอย่างเพราะปิดทุกอย่างก็คือเหมือนกันทุกอย่าง
TMG01_Mix_Fixed_681d0,9 min 30 sec,9 min 32 sec,1.56,เราเองก็ต้อง work from home
TMG01_Mix_Fixed_681d0,9 min 32 sec,9 min 37 sec,4.86,การเดินทางน้อยลงน้ำมันก็ใช้น้อยลงมันก็เลยเกิดปัญหาราคาน้ำมันผันผวน
TMG01_Mix_Fixed_681d0,9 min 37 sec,9 min 41 sec,4.14,ทุกอย่างเนี่ยผมว่ามันคือจุดร่วมที่ทำให้ทุกคนจะต้องดิ้นรน
TMG01_Mix_Fixed_681d0,9 min 43 sec,9 min 47 sec,4.08,พอจะต้องดิ้นรนมากยิ่งขึ้นต้องปิดกิจการชั่วคราวจู๋ 2 เดือน
TMG01_Mix_Fixed_681d0,9 min 47 sec,9 min 49 sec,2.07,หรือบางครั้งค้าขายแบบเดิมไม่ได้
TMG01_Mix_Fixed_681d0,9 min 50 sec,9 min 52 sec,2.04,การทำมาหากินไม่เกิด
TMG01_Mix_Fixed_681d0,9 min 52 sec,9 min 55 sec,3.03,นึกว่าไม่เกิดเมาฉิบหาย effect ไม่เกิดการใช้เงิน
TMG01_Mix_Fixed_681d0,9 min 56 sec,9 min 57 sec,1.68,ไม่เกิดการใช้เงินเกิดขึ้น
TMG01_Mix_Fixed_681d0,9 min 58 sec,9 min 59 sec,1.53,ก็ทำให้หลายธุรกิจเนี่ย
TMG01_Mix_Fixed_681d0,9 min 59 sec,10 min 1 sec,1.20,เรื่องของแคลช
TMG01_Mix_Fixed_681d0,10 min 1 sec,10 min 3 sec,2.28,เรื่องของทฤษฎีหรือสภาพคล่อง
TMG01_Mix_Fixed_681d0,10 min 4 sec,10 min 5 sec,0.81,ไม่มีรายรับ
TMG01_Mix_Fixed_681d0,10 min 5 sec,10 min 7 sec,1.62,รายจ่ายยังต้องจ่ายอยู่
TMG01_Mix_Fixed_681d0,10 min 7 sec,10 min 8 sec,1.08,
TMG01_Mix_Fixed_681d0,10 min 9 sec,10 min 10 sec,1.08,เงินเดือนพนักงาน
TMG01_Mix_Fixed_681d0,10 min 11 sec,10 min 14 sec,3.48,ต้องจ่ายค่าเช่าจะต้องจ่ายค่านู่นค่านี่อยู่
TMG01_Mix_Fixed_681d0,10 min 15 sec,10 min 16 sec,1.83,อันนี้ก็ทำให้หลายๆธุรกิจเนี่ย
TMG01_Mix_Fixed_681d0,10 min 17 sec,10 min 19 sec,2.64,q1 ไตรมาสแรกตัวเลขออกมา
TMG01_Mix_Fixed_681d0,10 min 20 sec,10 min 23 sec,3.57,ปาดเหงื่อกันไปตามๆกันถึงแม้จะไม่ได้แย่เท่าที่คิด
TMG01_Mix_Fixed_681d0,10 min 24 sec,10 min 25 sec,1.74,วัดหนองจับเต่า
TMG01_Mix_Fixed_681d0,10 min 26 sec,10 min 26 sec,0.93,ทุกคน
TMG01_Mix_Fixed_681d0,10 min 27 sec,10 min 28 sec,1.53,คุยกับนักธุรกิจทุกคนครับ
TMG01_Mix_Fixed_681d0,10 min 29 sec,10 min 30 sec,0.87,ทุกคนจะบอกว่า
TMG01_Mix_Fixed_681d0,10 min 31 sec,10 min 32 sec,1.38,เลิกพูดเรื่องกำไร
TMG01_Mix_Fixed_681d0,10 min 33 sec,10 min 40 sec,7.20,คำนี้ไม่มีอยู่วัฒนาผมกับพี่
TMG01_Mix_Fixed_681d0,10 min 41 sec,10 min 43 sec,1.71,อย่าไปพูดคำว่ากำไรใช่ค่ะ
TMG01_Mix_Fixed_681d0,10 min 43 sec,10 min 44 sec,0.96,เอาตัวรอด
TMG01_Mix_Fixed_681d0,10 min 44 sec,10 min 47 sec,2.70,เอาตัวรอดอย่างเดียวได้ครับ
TMG01_Mix_Fixed_681d0,10 min 47 sec,10 min 52 sec,4.80,แน่นอนสิบางธุรกิจที่เกี่ยวกับไรอยู่แต่กำไรรนไม่ได้ตามเป้า
TMG01_Mix_Fixed_681d0,10 min 52 sec,10 min 56 sec,3.51,ฉะนั้นไอ้คำว่ากำไรตอนนี้ในปีนี้นะครับผมว่า
TMG01_Mix_Fixed_681d0,10 min 56 sec,10 min 59 sec,2.49,เคยฟังเปล่าวะเนี่ยลืมมันไปซะ
TMG01_Mix_Fixed_681d0,11 min 0 sec,11 min 4 sec,4.50,เป็นของธุรกิจแล้วก็จะมีหลายธุรกิจที่จะล้มหายตายจาก
TMG01_Mix_Fixed_681d0,11 min 5 sec,11 min 8 sec,2.73,อันนี้จะเป็นคล้ายๆกันแต่ไม่อยู่ตลาดเนี่ยผมว่า
